,albumID,track_number,id,name,uri,artistID
62,1GYVNOzwhx1nMcIJDogSNp,19,4yoQbSPoj8H3O8M3EKvC74,Won’t Let Go,spotify:track:4yoQbSPoj8H3O8M3EKvC74,4MCBfE4596Uoi2O4DtmEMz
63,1GYVNOzwhx1nMcIJDogSNp,20,3zM2prB16NRn1zggh1KCY0,She’s The One,spotify:track:3zM2prB16NRn1zggh1KCY0,4MCBfE4596Uoi2O4DtmEMz
64,1GYVNOzwhx1nMcIJDogSNp,21,3usM520kfIRpWNaYOwdnYI,Rider,spotify:track:3usM520kfIRpWNaYOwdnYI,4MCBfE4596Uoi2O4DtmEMz
65,1GYVNOzwhx1nMcIJDogSNp,22,6eiztdXRkooWsBt2xToMWI,Make Believe,spotify:track:6eiztdXRkooWsBt2xToMWI,4MCBfE4596Uoi2O4DtmEMz
88,6tkjU4Umpo79wwkgPMV3nZ,1,7LoWAhcGbxSkT6trTqXQR6,Intro,spotify:track:7LoWAhcGbxSkT6trTqXQR6,4MCBfE4596Uoi2O4DtmEMz
89,6tkjU4Umpo79wwkgPMV3nZ,2,4VXIryQMWpIdGgYR4TrjT1,All Girls Are The Same,spotify:track:4VXIryQMWpIdGgYR4TrjT1,4MCBfE4596Uoi2O4DtmEMz
90,6tkjU4Umpo79wwkgPMV3nZ,3,285pBltuF7vW8TeWk8hdRR,Lucid Dreams,spotify:track:285pBltuF7vW8TeWk8hdRR,4MCBfE4596Uoi2O4DtmEMz
91,6tkjU4Umpo79wwkgPMV3nZ,4,1a7WZZZH7LzyvorhpOJFTe,Wasted (feat. Lil Uzi Vert),spotify:track:1a7WZZZH7LzyvorhpOJFTe,4MCBfE4596Uoi2O4DtmEMz
92,6tkjU4Umpo79wwkgPMV3nZ,5,5wujBwqG7INdStqGd4tRMX,Armed And Dangerous,spotify:track:5wujBwqG7INdStqGd4tRMX,4MCBfE4596Uoi2O4DtmEMz
93,6tkjU4Umpo79wwkgPMV3nZ,6,1fCeXjoRExPP2qwSBh2aST,Black & White,spotify:track:1fCeXjoRExPP2qwSBh2aST,4MCBfE4596Uoi2O4DtmEMz
94,6tkjU4Umpo79wwkgPMV3nZ,7,3oDkdAySo1VQQG0ptV7uwa,Lean Wit Me,spotify:track:3oDkdAySo1VQQG0ptV7uwa,4MCBfE4596Uoi2O4DtmEMz
